payment_id,order_id,payment_method,payment_date,amount
508,508,Cash,2025-02-09 12:49:48,1106.43
509,509,Cash,2024-08-20 20:02:47,1068.37
510,510,Credit Card,2024-08-16 05:17:08,400.86
511,511,Cash,2025-09-15 13:19:55,3958.11
512,512,Bank Transfer,2025-01-05 07:22:51,2366.56
513,513,PayPal,2024-09-24 23:39:09,1071.64
514,514,Bank Transfer,2026-05-05 05:51:35,1990.03
515,515,PayPal,2025-05-13 06:37:26,1728.43
516,516,PayPal,2025-12-18 23:16:47,2867.64
517,517,PayPal,2025-08-31 20:42:35,212.93
518,518,Credit Card,2025-03-10 12:27:18,1414.38
519,519,Cash,2026-03-26 22:37:02,1444.71
520,520,Credit Card,2025-08-31 11:51:15,1259.82
521,521,PayPal,2025-10-18 15:55:03,2996.18
522,522,Cash,2025-11-30 23:03:39,787.32
523,523,Bank Transfer,2025-11-13 14:44:41,1133.58
524,524,Credit Card,2025-09-27 01:49:32,3529.67
525,525,Credit Card,2025-12-21 05:05:28,1244.68
526,526,Credit Card,2026-05-10 09:57:13,4323.87
527,527,PayPal,2024-09-04 16:36:43,1215.65
528,528,Credit Card,2026-01-19 15:19:59,1095.56
529,529,Cash,2025-02-27 14:01:26,1047.81
530,530,Credit Card,2025-11-02 10:13:49,2206.6
531,531,Cash,2025-09-14 16:31:17,1435.06
532,532,Bank Transfer,2026-01-19 10:04:30,564.56
533,533,Cash,2026-01-20 10:15:14,435.48
534,534,Credit Card,2026-06-20 08:12:30,1153.32
535,535,PayPal,2025-11-23 09:23:24,3134.58
536,536,PayPal,2025-08-11 10:01:40,1632.56
537,537,Credit Card,2025-08-01 19:11:45,1266.42
538,538,PayPal,2025-04-05 11:34:58,3726.25
539,539,Credit Card,2024-12-01 12:33:34,24.66
540,540,Credit Card,2025-05-13 04:41:40,878.36
541,541,Bank Transfer,2025-05-12 01:56:52,1134.56
542,542,Cash,2024-08-24 18:46:54,700.74
543,543,Bank Transfer,2025-07-06 21:30:41,1628.05
544,544,Credit Card,2026-06-08 13:21:51,1263.94
545,545,PayPal,2025-02-04 23:15:13,2100.81
546,546,Cash,2025-03-04 04:42:08,105.78
547,547,Bank Transfer,2025-01-25 10:24:12,2105.63
548,548,Bank Transfer,2025-12-09 23:19:08,417.3
549,549,Cash,2025-01-20 09:35:48,467.37
550,550,Cash,2025-11-16 02:05:48,2661.98
551,551,PayPal,2025-05-24 06:51:02,1914.83
552,552,Cash,2025-03-28 15:46:22,241.52
553,553,Cash,2025-04-29 03:44:42,4298.46
554,554,PayPal,2025-07-19 18:50:52,653.22
555,555,Cash,2024-09-05 19:25:34,175.16
556,556,PayPal,2025-01-17 03:15:35,1753.65
557,557,Credit Card,2026-06-06 04:58:18,2807.38
558,558,Bank Transfer,2026-04-17 10:41:33,2662.61
559,559,Bank Transfer,2025-03-29 09:32:44,1709.28
560,560,Credit Card,2026-04-11 05:02:28,2197.11
561,561,Credit Card,2026-05-09 23:31:38,1864.01
562,562,PayPal,2025-01-08 22:59:09,453.45
563,563,Bank Transfer,2024-10-22 16:24:23,1910.79
564,564,PayPal,2025-09-02 23:09:51,478.43
565,565,Cash,2026-01-01 10:54:07,1273.53
566,566,Credit Card,2024-08-12 23:36:47,202.5
567,567,PayPal,2025-03-27 07:39:26,1965.68
568,568,PayPal,2026-06-10 03:03:35,567.84
569,569,PayPal,2025-04-24 00:23:41,1442.83
570,570,PayPal,2026-04-01 20:48:55,2552.48
571,571,Cash,2025-01-21 15:59:29,1917.81
572,572,Credit Card,2025-05-29 06:56:04,1580.75
573,573,PayPal,2024-09-17 05:59:35,1555.07
574,574,Credit Card,2024-12-28 16:58:35,3190.99
575,575,PayPal,2026-06-25 03:54:54,2371.57
576,576,Credit Card,2025-01-05 20:52:17,2080.84
577,577,Credit Card,2024-11-14 17:23:17,1180.84
578,578,Cash,2026-02-10 20:23:04,666.72
579,579,Bank Transfer,2024-10-19 14:10:07,2681.56
580,580,Bank Transfer,2026-01-17 18:42:32,1999.55
581,581,PayPal,2025-05-03 21:12:20,2166.79
582,582,Bank Transfer,2025-06-21 17:42:46,2821.17
583,583,Cash,2026-07-02 12:35:15,1257.78
584,584,Cash,2025-07-13 10:36:18,325.53
585,585,Credit Card,2026-03-31 10:58:08,1203.28
586,586,PayPal,2024-11-11 00:11:42,2310.59
587,587,Bank Transfer,2025-08-05 07:02:15,614.28
588,588,PayPal,2024-12-28 19:05:15,2012.44
589,589,Credit Card,2025-02-17 00:29:19,871.45
590,590,PayPal,2025-01-07 05:17:27,1945.52
591,591,Cash,2026-06-06 08:18:59,3247.14
592,592,Bank Transfer,2024-08-13 14:13:59,762.89
593,593,Credit Card,2024-09-01 10:08:26,752.98
594,594,Credit Card,2025-04-03 19:18:11,3485.75
595,595,Bank Transfer,2026-04-02 11:48:52,2778.36
596,596,Credit Card,2025-04-22 07:50:09,1834.74
597,597,PayPal,2026-01-29 13:32:32,942.88
598,598,PayPal,2025-05-08 13:01:35,693.26
599,599,PayPal,2026-04-08 00:54:34,2362.68
600,600,Cash,2024-12-11 00:45:34,1708.31
601,601,PayPal,2025-10-17 18:01:33,1259.23
602,602,PayPal,2026-06-15 09:13:28,2195.79
603,603,Credit Card,2025-05-19 14:30:19,1444.96
604,604,PayPal,2025-11-07 19:16:10,1151.55
605,605,Bank Transfer,2026-03-26 19:32:26,103.68
606,606,Bank Transfer,2026-02-04 22:00:34,3513.1
607,607,Cash,2025-10-30 00:16:48,4132.5
608,608,Cash,2025-10-16 07:39:50,2443.52
609,609,Credit Card,2025-12-26 19:18:16,3954.16
610,610,Cash,2026-05-02 05:25:12,309.85
611,611,Credit Card,2026-05-08 18:38:49,1909.37
612,612,PayPal,2025-12-24 22:27:12,2368.98
613,613,Credit Card,2025-04-01 14:47:56,362.45
614,614,PayPal,2026-08-06 06:53:44,2477.85
615,615,Credit Card,2025-05-25 04:11:55,1240.72
616,616,PayPal,2024-08-13 05:32:21,640.27
617,617,Cash,2026-03-24 10:30:42,658.77
618,618,Cash,2025-12-09 22:50:33,1476.65
619,619,Bank Transfer,2025-02-01 08:31:56,2837.48
620,620,Cash,2025-11-28 17:19:31,429.86
621,621,Cash,2025-10-30 23:19:29,965.35
622,622,Cash,2026-07-21 02:16:01,2928.59
623,623,Bank Transfer,2024-11-03 09:13:15,548.32
624,624,PayPal,2024-10-10 06:59:34,3480.51
625,625,PayPal,2025-12-17 19:42:11,641.96
626,626,Credit Card,2024-09-01 19:48:55,2319.15
627,627,Bank Transfer,2025-05-06 05:23:30,871.29
628,628,PayPal,2026-01-30 12:14:13,277.66
629,629,Bank Transfer,2025-02-27 13:25:57,3603.66
630,630,Cash,2026-04-24 11:50:54,1335.25
631,631,PayPal,2024-12-01 12:03:23,399.13
632,632,PayPal,2025-04-26 00:14:26,779.5
633,633,Bank Transfer,2024-09-23 20:54:10,2027.0
634,634,Credit Card,2025-07-27 13:28:33,276.18
635,635,Credit Card,2026-05-08 06:44:37,2713.49
636,636,Bank Transfer,2024-12-31 22:15:10,1383.82
637,637,Bank Transfer,2026-06-09 12:15:03,1637.66
638,638,PayPal,2025-12-21 21:54:33,128.08
639,639,Credit Card,2026-01-05 21:27:19,1980.44
640,640,Bank Transfer,2025-06-19 19:47:21,141.14
641,641,Cash,2026-07-22 08:27:20,2416.2
642,642,PayPal,2026-07-25 23:45:37,3279.13
643,643,Cash,2025-09-01 23:06:41,3093.72
644,644,Credit Card,2024-08-27 02:28:09,2241.36
645,645,PayPal,2024-12-24 02:30:53,1878.8
646,646,Bank Transfer,2025-08-03 08:54:09,512.2
647,647,PayPal,2026-06-19 14:46:01,1218.93
648,648,Cash,2026-05-26 13:07:51,1677.8
649,649,PayPal,2025-06-12 17:56:07,427.09
650,650,Credit Card,2025-11-07 19:15:36,2213.62
651,651,Bank Transfer,2026-05-11 10:12:10,2351.07
652,652,Bank Transfer,2026-03-15 05:01:12,2729.4
653,653,Credit Card,2025-11-26 15:27:02,1897.62
654,654,Credit Card,2025-10-11 05:29:20,3194.73
655,655,Credit Card,2026-01-22 16:17:55,954.26
656,656,Bank Transfer,2025-05-29 13:26:49,2502.15
657,657,PayPal,2026-08-06 08:34:55,1534.85
658,658,Cash,2026-06-16 11:12:47,1792.85
659,659,Bank Transfer,2025-12-28 02:13:05,594.8
660,660,Cash,2025-07-24 12:54:41,1886.68
661,661,Credit Card,2024-09-29 11:18:47,2769.18
662,662,Bank Transfer,2024-08-31 22:46:17,2439.46
663,663,Bank Transfer,2026-06-05 18:26:14,2429.4
664,664,Bank Transfer,2026-02-27 18:26:02,3438.06
665,665,Cash,2025-08-05 04:40:21,2148.8
666,666,PayPal,2026-03-19 17:10:09,3128.14
667,667,Cash,2024-10-09 16:43:46,6767.95
668,668,Cash,2026-02-28 07:37:57,493.06
669,669,Credit Card,2026-05-13 19:31:31,23.36
670,670,PayPal,2026-05-07 11:40:56,587.01
671,671,Credit Card,2026-01-31 20:07:39,1875.58
672,672,Bank Transfer,2026-03-22 15:53:46,1987.61
673,673,Bank Transfer,2026-07-12 11:53:59,4091.21
674,674,PayPal,2026-06-07 13:47:46,1614.45
675,675,Cash,2025-03-07 04:05:31,1019.2
676,676,Bank Transfer,2024-10-15 13:45:22,3444.9
677,677,Cash,2024-10-31 05:08:22,4106.09
678,678,Bank Transfer,2025-05-16 16:02:56,921.82
679,679,Credit Card,2025-05-16 19:17:15,715.84
680,680,PayPal,2025-10-20 09:25:08,2816.37
681,681,Bank Transfer,2025-07-22 04:01:30,1958.94
682,682,Bank Transfer,2025-03-14 16:13:59,206.49
683,683,Credit Card,2024-09-21 13:22:12,1297.57
684,684,Credit Card,2025-05-23 19:22:27,4767.93
685,685,Credit Card,2026-01-11 11:44:29,676.06
686,686,PayPal,2025-10-31 21:18:43,1789.56
687,687,Credit Card,2024-12-18 16:39:28,185.5
688,688,Cash,2024-10-12 12:47:06,685.48
689,689,Credit Card,2025-11-04 15:56:56,2728.15
690,690,Bank Transfer,2026-04-22 19:50:48,3865.06
691,691,PayPal,2025-03-30 06:53:28,4216.3
692,692,Bank Transfer,2026-04-25 11:41:26,2343.03
693,693,PayPal,2024-10-20 19:05:10,1996.92
694,694,Cash,2025-06-04 07:48:07,4190.39
695,695,Bank Transfer,2025-02-01 06:45:07,2217.75
696,696,Cash,2024-10-29 20:03:47,1278.02
697,697,Credit Card,2025-03-25 05:55:58,2924.96
698,698,Cash,2025-04-19 16:54:13,1266.63
699,699,Credit Card,2025-12-31 04:46:45,1728.1
700,700,PayPal,2025-08-01 07:59:45,3146.83
701,701,Credit Card,2025-02-21 08:09:54,1656.94
702,702,Cash,2026-03-14 18:28:30,839.43
703,703,Bank Transfer,2026-03-21 12:36:28,3068.29
704,704,Bank Transfer,2024-12-01 11:29:09,3224.31
705,705,PayPal,2026-04-06 08:15:01,101.32
706,706,Bank Transfer,2026-05-21 07:32:00,713.52
707,707,PayPal,2025-10-21 23:23:48,469.9
708,708,PayPal,2024-08-20 04:13:16,1122.91
709,709,Cash,2025-08-02 20:01:40,985.82
710,710,Credit Card,2024-08-12 06:14:56,1883.57
711,711,Cash,2025-05-02 20:45:20,1955.27
712,712,Bank Transfer,2025-02-21 13:48:56,2101.58
713,713,PayPal,2026-02-02 18:27:23,1360.54
714,714,PayPal,2025-05-13 12:40:52,426.6
715,715,PayPal,2025-04-21 14:58:05,454.12
716,716,PayPal,2026-04-01 07:50:15,2179.5
717,717,PayPal,2025-03-02 14:19:18,414.3
718,718,Credit Card,2024-09-21 07:28:48,1521.5
719,719,Bank Transfer,2025-05-27 13:04:28,587.7
720,720,Credit Card,2024-09-08 01:07:34,613.33
721,721,PayPal,2026-06-04 15:47:46,1691.49
722,722,Bank Transfer,2025-05-17 20:27:50,3158.28
723,723,Credit Card,2024-11-27 04:07:04,2952.42
724,724,Bank Transfer,2025-11-30 18:28:05,3521.44
725,725,Bank Transfer,2026-07-07 14:37:19,1339.65
726,726,Bank Transfer,2024-12-05 20:39:16,653.38
727,727,PayPal,2024-11-21 06:58:46,929.64
728,728,Bank Transfer,2025-03-17 06:02:09,49.86
729,729,PayPal,2026-05-27 04:21:45,531.6
730,730,Credit Card,2025-04-06 15:53:42,2171.49
731,731,Credit Card,2026-01-04 22:52:06,874.68
732,732,Credit Card,2025-03-23 03:38:07,2125.52
733,733,Cash,2026-06-01 23:26:58,4054.06
734,734,Cash,2026-06-04 00:21:53,1617.6
735,735,PayPal,2024-11-06 03:14:43,3933.48
736,736,PayPal,2025-03-21 13:52:45,1966.18
737,737,PayPal,2025-08-25 00:37:33,3120.57
738,738,PayPal,2026-07-17 16:02:53,473.69
739,739,Cash,2026-07-15 18:41:21,2501.48
740,740,Credit Card,2024-10-22 18:17:01,1227.82
741,741,PayPal,2026-03-07 18:17:28,352.98
742,742,PayPal,2025-07-19 08:06:13,2724.15
743,743,PayPal,2026-01-13 22:47:07,844.42
744,744,PayPal,2026-06-30 17:06:55,1685.92
745,745,Cash,2025-09-21 10:16:01,2484.82
746,746,Credit Card,2024-12-04 05:46:13,1956.96
747,747,PayPal,2025-10-20 20:10:21,1768.36
748,748,Cash,2025-11-17 17:34:14,2958.76
749,749,Credit Card,2025-05-24 13:00:08,444.66
750,750,Credit Card,2025-03-28 18:27:30,1279.8
751,751,Bank Transfer,2025-04-06 00:56:09,2615.85
752,752,Cash,2025-07-19 09:57:20,2475.89
753,753,PayPal,2026-03-14 18:12:06,4835.58
754,754,Cash,2025-03-18 15:19:12,2523.68
755,755,Cash,2024-12-29 08:18:43,1760.67
756,756,Bank Transfer,2024-11-20 06:44:47,485.56
757,757,Bank Transfer,2026-03-06 14:29:41,1994.93
758,758,Credit Card,2024-10-30 19:02:16,985.72
759,759,PayPal,2025-02-01 16:39:35,385.34
760,760,Credit Card,2025-02-19 19:22:51,674.96
761,761,Cash,2025-06-27 16:34:34,47.9
762,762,Credit Card,2025-11-23 07:41:00,218.88
763,763,PayPal,2024-10-23 01:29:22,1854.52
764,764,Credit Card,2026-04-16 21:21:25,3917.59
765,765,Bank Transfer,2025-06-10 04:00:37,2749.64
766,766,Cash,2026-01-24 19:46:22,1966.92
767,767,Bank Transfer,2026-02-10 16:28:16,752.98
768,768,Bank Transfer,2025-02-01 10:31:24,433.0
769,769,Credit Card,2025-07-07 16:06:36,1495.08
770,770,PayPal,2025-06-14 12:33:50,425.86
771,771,Credit Card,2025-03-03 21:15:01,1341.66
772,772,Credit Card,2024-09-14 10:02:06,1009.14
773,773,PayPal,2025-06-27 11:22:23,414.28
774,774,Bank Transfer,2025-08-08 15:14:51,2662.83
775,775,Bank Transfer,2025-03-21 01:47:48,266.84
776,776,Bank Transfer,2025-10-05 23:25:04,2285.48
777,777,Credit Card,2026-03-13 07:13:47,1163.16
778,778,Bank Transfer,2024-10-10 14:59:08,249.72
779,779,Credit Card,2024-09-10 21:22:43,2243.4
780,780,Bank Transfer,2024-11-22 14:04:34,376.49
781,781,Cash,2025-02-07 00:12:27,1122.76
782,782,PayPal,2024-10-22 19:03:38,386.27
783,783,Credit Card,2024-09-22 05:43:00,1886.0
784,784,PayPal,2026-03-15 11:08:56,1347.84
785,785,PayPal,2026-02-12 06:46:55,1452.17
786,786,Cash,2024-09-05 13:50:54,2355.22
787,787,Credit Card,2026-07-16 18:12:51,3024.57
788,788,Cash,2025-03-30 07:51:08,1148.09
789,789,Bank Transfer,2026-07-29 07:14:11,660.7
790,790,Bank Transfer,2025-06-01 20:26:23,1227.05
791,791,PayPal,2025-11-20 12:55:20,674.24
792,792,Bank Transfer,2024-08-25 06:35:01,2172.84
793,793,Bank Transfer,2025-09-17 08:42:01,779.9
794,794,PayPal,2025-08-20 21:49:03,3103.27
795,795,Credit Card,2025-05-30 09:52:03,2034.63
796,796,Cash,2024-12-16 09:07:51,1571.27
797,797,Bank Transfer,2024-11-14 16:44:02,1702.55
798,798,Cash,2026-03-14 01:24:32,2854.16
799,799,PayPal,2025-12-21 13:28:10,961.55
800,800,Credit Card,2025-05-03 09:42:56,150.65
801,801,Credit Card,2024-08-18 22:25:42,3129.29
802,802,Bank Transfer,2025-11-21 22:19:17,2195.22
803,803,Cash,2026-02-18 06:19:11,4341.96
804,804,Bank Transfer,2025-07-01 11:33:04,5673.8
805,805,Bank Transfer,2025-09-09 21:44:03,2045.24
806,806,Credit Card,2025-09-05 23:22:20,3203.35
807,807,PayPal,2025-02-06 00:47:32,453.14
808,808,Credit Card,2025-05-25 09:19:17,1167.95
809,809,Cash,2025-04-29 11:23:44,234.04
810,810,Cash,2026-01-30 03:02:01,2012.57
811,811,Credit Card,2026-08-05 15:30:37,1678.1
812,812,Credit Card,2026-05-19 09:27:02,761.2
813,813,Credit Card,2024-12-25 14:23:26,1767.28
814,814,PayPal,2025-08-08 18:20:34,1478.54
815,815,Cash,2025-05-14 18:13:20,3356.92
816,816,Credit Card,2024-12-05 04:41:53,2180.36
817,817,Bank Transfer,2025-11-26 14:57:31,4712.9
818,818,Cash,2024-11-04 23:58:43,2217.85
819,819,PayPal,2025-07-20 22:10:37,6314.24
820,820,Cash,2026-07-04 03:05:04,309.87
821,821,Bank Transfer,2025-12-09 01:10:12,2667.86
822,822,Bank Transfer,2025-09-15 10:49:58,321.72
823,823,PayPal,2025-05-09 04:25:58,4435.78
824,824,PayPal,2025-06-16 04:30:43,1358.7
825,825,Cash,2025-02-11 22:27:58,1350.91
826,826,Credit Card,2026-03-25 16:50:49,2904.99
827,827,Credit Card,2025-12-16 19:05:29,86.7
828,828,Bank Transfer,2025-05-23 21:52:40,1416.36
829,829,Cash,2024-11-12 10:11:36,2143.28
830,830,PayPal,2025-09-11 19:53:15,1995.05
831,831,Credit Card,2025-09-22 06:18:12,3338.29
832,832,Cash,2025-01-10 18:02:57,571.52
833,833,Cash,2025-11-22 14:54:40,2499.45
834,834,Cash,2024-12-11 14:06:02,1938.42
835,835,Cash,2024-09-03 09:51:06,3862.55
836,836,Bank Transfer,2025-07-03 00:31:08,897.24
837,837,Cash,2026-02-28 19:23:09,180.66
838,838,Cash,2025-12-31 10:43:00,795.15
839,839,Credit Card,2026-02-15 17:15:53,1064.8
840,840,Cash,2025-01-25 10:12:54,3425.36
841,841,Credit Card,2025-04-17 08:11:14,1708.63
842,842,Credit Card,2025-02-11 20:46:37,834.48
843,843,Cash,2025-08-24 12:28:25,2492.62
844,844,PayPal,2026-04-17 07:01:33,285.7
845,845,Cash,2025-11-16 15:15:56,2420.71
846,846,Credit Card,2025-07-13 18:21:46,276.55
847,847,Credit Card,2026-06-21 17:25:12,1206.06
848,848,Bank Transfer,2025-12-26 13:45:34,219.59
849,849,Credit Card,2025-10-18 12:32:45,492.01
850,850,PayPal,2024-09-13 01:21:14,731.26
851,851,Bank Transfer,2024-10-28 07:04:12,3179.0
852,852,Cash,2025-12-08 10:10:38,206.17
853,853,Cash,2025-08-31 17:26:30,1496.92
854,854,PayPal,2025-09-01 03:52:39,2220.66
855,855,Credit Card,2026-04-25 23:57:38,2552.54
856,856,Cash,2024-08-10 06:40:56,3080.76
857,857,Credit Card,2026-03-28 06:56:32,1703.98
858,858,Bank Transfer,2025-12-12 05:00:56,1764.78
859,859,PayPal,2025-12-06 23:27:21,1010.11
860,860,Credit Card,2025-05-16 22:54:10,2165.34
861,861,Bank Transfer,2024-11-07 22:19:00,1822.29
862,862,Credit Card,2024-08-13 02:19:06,2441.54
863,863,Bank Transfer,2026-02-19 01:10:23,240.67
864,864,Credit Card,2025-03-25 12:32:18,3100.27
865,865,PayPal,2026-02-10 20:28:28,240.46
866,866,Credit Card,2025-10-02 12:04:45,1236.44
867,867,Cash,2026-02-04 22:06:08,3393.37
868,868,Credit Card,2025-06-26 01:25:48,2334.28
869,869,Bank Transfer,2025-02-19 09:11:03,3257.22
870,870,Credit Card,2026-07-09 15:23:52,932.4
871,871,Cash,2025-03-30 05:10:30,512.12
872,872,Cash,2025-02-02 12:50:04,2372.42
873,873,PayPal,2026-01-12 13:35:17,3436.32
874,874,Bank Transfer,2026-06-13 07:53:56,2075.56
875,875,Cash,2025-12-21 19:02:13,715.83
876,876,Bank Transfer,2025-06-20 09:50:05,907.78
877,877,PayPal,2025-06-25 00:07:14,2428.5
878,878,PayPal,2025-10-20 14:34:32,337.12
879,879,Credit Card,2026-05-23 03:32:08,1887.47
880,880,Bank Transfer,2025-09-22 22:01:14,1952.9
881,881,Bank Transfer,2024-08-19 06:26:08,3642.43
882,882,PayPal,2025-04-24 22:20:56,6431.27
883,883,PayPal,2026-01-04 02:08:50,3689.82
884,884,Cash,2024-11-02 22:05:14,1850.11
885,885,Credit Card,2024-09-24 19:15:26,408.51
886,886,Cash,2025-09-12 15:15:19,1200.06
887,887,Credit Card,2025-11-23 01:38:00,1365.99
888,888,PayPal,2026-07-17 15:01:11,1169.56
889,889,Bank Transfer,2025-04-28 23:55:49,1965.24
890,890,Bank Transfer,2025-01-05 10:00:55,2553.81
891,891,Credit Card,2026-04-19 08:57:45,1232.63
892,892,Bank Transfer,2026-02-11 20:52:31,1326.64
893,893,PayPal,2026-05-29 21:53:49,4851.04
894,894,PayPal,2025-10-19 10:51:58,2512.03
895,895,PayPal,2024-09-11 00:51:41,3625.37
896,896,Bank Transfer,2026-04-21 01:16:22,2545.8
897,897,Credit Card,2024-11-20 22:22:39,101.25
898,898,Bank Transfer,2026-06-18 09:21:30,3037.38
899,899,PayPal,2025-10-01 04:12:14,3205.55
900,900,Credit Card,2026-03-20 17:32:59,754.82
901,901,Bank Transfer,2025-07-27 21:33:08,2626.13
902,902,Credit Card,2026-01-14 10:57:56,1600.35
903,903,Credit Card,2026-05-24 09:32:30,1163.7
904,904,Credit Card,2025-05-20 07:12:07,2040.3
905,905,Cash,2026-01-23 18:25:18,1058.56
906,906,PayPal,2025-04-22 11:17:57,1080.31
907,907,Bank Transfer,2026-06-26 20:55:55,2759.26
908,908,Credit Card,2024-09-02 07:54:26,918.36
909,909,Cash,2026-06-21 11:25:16,535.74
910,910,Cash,2025-10-03 09:29:56,435.48
911,911,PayPal,2025-10-17 18:25:50,2694.49
912,912,PayPal,2026-03-11 05:37:14,67.25
913,913,Cash,2025-07-22 15:00:09,51.23
914,914,Bank Transfer,2025-08-30 10:42:04,2179.06
915,915,Credit Card,2025-01-02 08:55:51,1848.08
916,916,Cash,2024-10-16 10:56:38,1951.86
917,917,PayPal,2025-06-30 10:14:34,469.9
918,918,PayPal,2025-09-18 07:54:14,4012.78
919,919,Credit Card,2026-01-02 23:38:30,758.35
920,920,PayPal,2025-02-05 07:54:56,1374.78
921,921,Bank Transfer,2025-02-13 12:50:49,1797.51
922,922,PayPal,2025-01-21 13:14:48,1743.21
923,923,Bank Transfer,2026-05-10 20:52:01,1577.4
924,924,PayPal,2024-09-07 01:39:54,945.17
925,925,Credit Card,2025-09-12 13:56:57,266.19
926,926,Bank Transfer,2026-02-08 22:43:13,6963.78
927,927,PayPal,2025-02-11 11:27:50,1867.26
928,928,PayPal,2024-10-03 04:54:38,2027.52
929,929,Credit Card,2025-02-07 07:06:04,2675.21
930,930,Credit Card,2026-03-25 03:57:21,2428.63
931,931,Cash,2025-05-10 03:37:36,1594.53
932,932,Credit Card,2026-04-25 21:29:11,1462.52
933,933,Bank Transfer,2026-01-06 23:10:08,2887.76
934,934,Bank Transfer,2026-07-26 07:30:11,2254.52
935,935,Credit Card,2025-08-20 14:10:30,1688.84
936,936,PayPal,2024-10-11 18:03:04,1281.54
937,937,Credit Card,2025-09-22 18:02:38,3633.7
938,938,Bank Transfer,2025-07-27 11:56:25,674.24
939,939,Bank Transfer,2026-08-06 07:50:21,532.4
940,940,Credit Card,2025-07-18 07:58:11,2565.87
941,941,PayPal,2026-04-24 07:48:31,1421.07
942,942,Bank Transfer,2025-12-21 03:17:38,988.03
943,943,Credit Card,2025-09-01 09:22:29,624.54
944,944,Credit Card,2024-12-18 20:53:27,50.91
945,945,Bank Transfer,2024-11-18 12:55:22,708.18
946,946,PayPal,2025-04-17 16:33:45,3810.54
947,947,Cash,2026-06-15 15:39:02,427.07
948,948,Credit Card,2025-11-23 22:11:14,2164.79
949,949,Bank Transfer,2025-03-16 02:51:56,1467.44
950,950,PayPal,2025-10-24 03:21:27,1710.49
951,951,PayPal,2025-11-19 04:10:28,18.35
952,952,PayPal,2025-09-18 07:33:57,4439.4
953,953,PayPal,2026-04-23 12:21:04,3950.36
954,954,PayPal,2025-03-26 22:44:31,1233.45
955,955,Bank Transfer,2025-03-07 22:02:07,4055.7
956,956,Cash,2025-04-12 21:12:20,887.32
957,957,Cash,2026-06-28 10:16:24,2703.3
958,958,Cash,2025-07-08 03:17:30,608.65
959,959,Bank Transfer,2025-12-02 16:07:01,2347.52
960,960,PayPal,2025-05-13 22:05:40,161.16
961,961,Credit Card,2025-07-07 21:07:26,1573.83
962,962,Bank Transfer,2024-09-19 17:47:35,1299.51
963,963,Bank Transfer,2024-12-26 18:56:40,1779.56
964,964,Bank Transfer,2026-02-23 04:25:05,307.32
965,965,Cash,2025-05-13 18:12:42,1550.63
966,966,Bank Transfer,2026-03-26 09:35:33,2939.63
967,967,Cash,2024-11-18 21:36:01,206.34
968,968,PayPal,2025-10-28 23:46:40,859.67
969,969,Credit Card,2026-06-27 08:02:04,237.8
970,970,Cash,2024-09-22 06:29:03,3764.67
971,971,PayPal,2025-10-20 11:51:46,751.89
972,972,Cash,2024-10-17 02:14:57,1580.52
973,973,Credit Card,2026-07-18 19:04:45,518.85
974,974,Cash,2025-08-30 11:35:24,1145.49
975,975,Credit Card,2025-03-30 14:45:15,915.9
976,976,Bank Transfer,2024-12-25 05:22:23,3388.96
977,977,Credit Card,2024-09-13 08:46:49,3714.88
978,978,Cash,2026-02-08 00:43:05,1331.01
979,979,PayPal,2025-05-18 13:13:05,3506.23
980,980,Bank Transfer,2026-01-11 23:16:33,965.52
981,981,PayPal,2025-08-20 05:38:17,733.56
982,982,Bank Transfer,2025-01-20 04:29:34,673.92
983,983,Cash,2025-10-10 09:07:31,1546.68
984,984,PayPal,2026-06-20 10:03:51,2972.58
985,985,Cash,2025-02-26 00:19:03,4276.78
986,986,Credit Card,2026-05-18 13:51:20,3551.55
987,987,PayPal,2025-05-02 07:36:44,629.04
988,988,PayPal,2024-10-05 06:31:36,1397.47
989,989,PayPal,2025-08-23 03:36:59,760.36
990,990,Cash,2024-08-13 23:08:36,1264.01
991,991,PayPal,2024-09-12 05:24:38,1688.84
992,992,PayPal,2025-05-07 22:47:36,596.0
993,993,Bank Transfer,2025-09-04 14:21:16,371.0
994,994,Bank Transfer,2024-08-07 07:03:25,1339.65
995,995,Credit Card,2025-07-19 03:15:00,453.14
996,996,Credit Card,2025-07-10 23:06:49,95.09
997,997,Cash,2025-10-25 23:35:38,1866.4
998,998,Bank Transfer,2026-05-30 07:39:47,2202.78
999,999,Cash,2025-03-29 07:27:57,3169.69
1000,1000,Credit Card,2025-06-23 00:29:57,906.28
